date,demand,loadShed,rainfall,apparent_temperature
2017-08-01,627,0,22,34.3
2017-08-02,559,0,18.8,34.2
2017-08-03,599,0,10,33.9
2017-08-04,556,0,6.3,34.8
2017-08-05,609,0,13.3,34.9
2017-08-06,608,0,12.6,34.4
2017-08-07,530,0,6.7,32.9
2017-08-08,567,0,12.1,33.5
2017-08-09,526,0,9.2,33.1
2017-08-10,541,0,33.5,32.3
2017-08-11,568,0,52.4,31.8
2017-08-12,559,0,100.2,31.3
2017-08-13,525,0,17.8,32.2
2017-08-14,575,0,11.7,32.1
2017-08-15,649,0,14.2,33.2
2017-08-16,622,0,18.6,32.4
2017-08-17,632,0,3.1,33.4
2017-08-18,645,0,3.6,32.1
2017-08-19,616,0,2.2,33.2
2017-08-20,569,0,0,34.5
2017-08-21,588,0,4.8,35.2
2017-08-22,599,0,17.6,34.3
2017-08-23,598,0,9.2,34.8
2017-08-24,615,0,5.3,35.2
2017-08-25,583,0,8.6,34.6
2017-08-26,538,0,7.8,33.5
2017-08-27,652,0,10,33.6
2017-08-28,656,0,10.5,34
2017-08-29,621,0,11.6,33.2
2017-08-30,586,0,4.4,34.4
2017-08-31,588,0,10.4,33.8
2017-09-01,613,0,26.5,32.5
2017-09-02,537,0,18.3,32
2017-09-03,623,0,17.9,32.8
2017-09-04,623,0,11.2,33.4
2017-09-05,598,0,3,34.5
2017-09-06,582,0,6.8,34.1
2017-09-07,591,0,8.9,34
2017-09-08,608,0,3.8,33.9
2017-09-09,565,0,24.2,32.1
2017-09-10,541,0,42,30.7
2017-09-11,554,0,16.4,31.5
2017-09-12,582,0,11.4,32.1
2017-09-13,609,0,22.8,32.6
2017-09-14,613,0,13.1,33.2
2017-09-15,609,0,1.1,35
2017-09-16,633,0,0.3,37
2017-09-17,612,0,8.9,35.7
2017-09-18,602,0,2.4,33.4
2017-09-19,606,0,22.9,31.8
2017-09-20,604,0,11.6,30.7
2017-09-21,607,0,7.5,32.5
2017-09-22,608,0,2.9,34
2017-09-23,601,0,3.2,35.4
2017-09-24,595,0,1.3,35.8
2017-09-25,568,0,5.8,35.4
2017-09-26,575,0,5.1,35.8
2017-09-27,582,0,19.7,34.6
2017-09-28,590,0,15.8,33.7
2017-09-29,492,0,39.9,29.7
2017-09-30,498,0,18.8,31.1
2017-10-01,572,0,19.6,31.8
2017-10-02,548,0,2.9,33.1
2017-10-03,556,0,8.5,33.8
2017-10-04,556,0,0,35.1
2017-10-05,580,0,8.4,35.6
2017-10-06,591,0,6.5,35.1
